StnID,dpt_wmo_id,distance_km,elevation_diff_m,Lat,Lon,Elev,State/Province,Name,UTC_Offset,POR_Date_Range,PCT_POR_Good,Num_Year_Overlap,Num_Valid_Years
USC00241552,727750-24143,37.41041799470902,92.90000000000009,47.2191,-111.7108,1024.1,MT,CASCADE 5 S,-7,20210722-20240411, 98.9%,4.0,4.0
USC00241875,727684-94051,38.172037476134044,28.100000000000023,47.0564,-106.6164,829.1,MT,COHAGEN,-7,19480701-20240401, 70.8%,0.0,0.0
USW00024137,727796-24137,0.6291008066005026,2.7999999999999545,48.6036,-112.3766,1171.8,MT,CUT BANK AIRPORT,-7,19480701-20231206, 91.6%,76.0,76.0
USC00242414,999999-24138,18.100569988531795,85.40000000000009,45.0918,-112.6044,1676.4,MT,DILLON 9 SSE,-7,19490801-20240402, 86.4%,24.0,24.0
USC00242421,726785-24135,30.48209548728078,55.299999999999955,45.751,-112.7547,1630.7,MT,DIVIDE,-7,19481101-20240321, 93.6%,47.0,47.0
USC00242584,727755-24112,47.62503681899583,37.5,47.8433,-111.5795,1095.5,MT,DUTTON 6 E,-7,19480701-20240404, 92.1%,72.0,72.0
USC00243176,727680-94008,26.896176614185084,65.79999999999995,48.0121,-106.4117,631.2,MT,FORT PECK POWER PLANT,-7,19561201-20240423, 94.9%,69.0,69.0
USC00243753,727755-24112,16.320970752812457,71.29999999999995,47.4615,-111.385,1129.3,MT,GREAT FALLS WFO,-7,20000901-20240408, 62.8%,16.0,15.0
USC00243984,727836-99999,31.597419392618196,50.0,47.3833,-115.4,961.0,MT,HAUGAN,-7,19521022-20230928, 74.5%,18.0,18.0
USC00244143,726776-24036,23.56517367500061,13.400000000000091,47.2531,-109.361,1243.6,MT,HILGER,-7,19480701-20240405, 91.3%,77.0,77.0
USC00244442,726777-94055,43.22642719996005,74.5,46.54,-104.7522,827.5,MT,ISMAY,-7,19480701-20240401, 89.6%,24.0,24.0
USC00244820,726766-99999,39.64541602588911,22.799999999999955,44.5994,-111.8125,2045.2,MT,LAKEVIEW,-7,19480701-20240415, 92.8%,20.0,19.0
USC00244983,726776-24036,0.5763054868804459,7.2999999999999545,47.0512,-109.4426,1249.7,MT,LEWISTOWN 2 SW,-7,19531001-20240408, 78.0%,65.0,65.0
USC00245088,726798-24150,1.3372449757756495,16.59999999999991,45.697,-110.454,1431.6,MT,LIVINGSTON RAIN GAUGE,-7,20090901-20211105, 94.8%,12.0,12.0
USC00245387,999999-04140,42.41106978055376,82.0,46.5,-110.3378,1463.0,MT,MARTINSDALE 3 NNW,-7,19410101-20120503, 91.3%,0.0,0.0
USW00024037,742300-24037,0.7657496513453552,0.20000000000004547,46.4265,-105.8833,800.2,MT,MILES CITY AIRPORT,-7,20190224-20211206, 85.9%,3.0,3.0
USC00246562,727795-99999,39.7272270466729,34.0,47.4661,-114.8794,759.0,MT,PLAINS RANGER STATION,-7,19480901-20240416, 86.2%,0.0,0.0
USC00247292,999999-04130,0.1599325762230603,1.900000000000091,48.7386,-113.4295,1389.9,MT,ST. MARY,-7,19810501-20240402, 74.7%,0.0,0.0
USC00247425,715160-99999,23.85433510920021,27.5,48.8355,-105.4748,728.5,MT,SCOBEY 4 NW,-7,19790501-20240410, 88.2%,29.0,29.0
USC00247894,727730-24153,45.178563015816444,55.700000000000045,46.5137,-114.091,1028.7,MT,STEVENSVILLE,-7,19780914-20240404, 84.6%,47.0,47.0
USC00250075,723441-54921,8.443354964994436,34.200000000000045,41.6833,-98.1302,582.2,NE,ALBION 7W,-6,19480901-20240306, 81.9%,21.0,21.0
USC00250180,725566-99999,32.58808596846903,45.200000000000045,42.2342,-98.9155,664.2,NE,AMELIA,-6,19480801-20240128, 87.7%,39.0,39.0
USC00250245,725555-99999,29.20195004659509,57.0,41.6108,-99.9044,833.0,NE,ANSELMO 2 WSW,-6,19480801-20240311, 92.3%,52.0,52.0
USC00250435,725533-94957,46.19416277134015,47.0,40.45,-95.8,345.0,NE,AUBURN 5 NNE,-6,19861202-20240304, 85.6%,39.0,39.0
USC00250580,725556-99999,37.717151195774235,78.79999999999995,42.5829,-99.5397,710.2,NE,BASSETT,-6,19480801-20220505, 88.9%,50.0,50.0
USC00250622,725515-99999,0.0667169559867028,8.699999999999989,40.2994,-96.75,395.3,NE,BEATRICE 1N,-6,19841101-20240301, 89.1%,38.0,38.0
USC00250760,725626-24091,49.947275856599596,56.89999999999998,40.0646,-101.5437,939.1,NE,BENKELMAN 1N,-7,19480801-20221222, 89.3%,48.0,48.0
USC00250781,725540-14949,36.8857681169858,60.5,41.3536,-96.2094,379.5,NE,BENNINGTON 3WSW,-6,20050204-20200121, 95.0%,16.0,16.0
USC00250865,725621-94063,26.53191955932269,39.90000000000009,41.0654,-102.071,1029.9,NE,BIG SPRINGS,-7,19480801-20200507, 85.0%,24.0,24.0
USC00251145,725660-24028,46.876906520383905,87.70000000000005,41.6681,-103.1038,1118.3,NE,BRIDGEPORT,-7,19480801-20210712, 91.3%,74.0,74.0
USC00251205,725555-99999,3.3790738176350756,21.899999999999977,41.4027,-99.6322,754.1,NE,BROKEN BOW NO 2,-6,19480801-20220927, 90.7%,50.0,50.0
USC00251345,725524-94958,25.527611697782145,60.299999999999955,41.7666,-99.1766,687.3,NE,BURWELL 2WSW,-6,19480801-20240118, 87.2%,43.0,43.0
USC00251450,725628-99999,41.46546819028346,15.899999999999977,40.6944,-99.7008,719.9,NE,CANADAY STEAM PLANT,-6,19611101-20240409, 91.2%,39.0,38.0
USC00251575,725636-24017,3.8447599940921866,18.399999999999977,42.8083,-103.0533,1021.4,NE,CHADRON 3SW,-7,19480801-20200201, 82.3%,52.0,52.0
USC00251776,726525-99999,42.881565131270044,56.5,42.54,-97.232,454.5,NE,COLERIDGE,-6,19501101-20240301, 96.7%,33.0,32.0
USC00252010,725560-14941,30.925630158573043,17.80000000000001,41.7063,-97.3637,493.8,NE,CRESTON,-6,19480801-20151217, 86.1%,68.0,68.0
USC00252011,725560-14941,44.10192711669992,30.0,41.5881,-97.3482,506.0,NE,CRESTON 8SSE,-6,20151125-20180214, 99.6%,4.0,4.0
USC00252020,725510-14939,27.34426989254367,89.0,40.6092,-96.872,445.0,NE,CRETE 4ESE,-6,19720701-20240303, 86.0%,52.0,52.0
USC00252049,726525-99999,10.451630610201684,15.5,42.8455,-97.4733,382.5,NE,CROFTON 8N,-6,20030501-20240308, 93.6%,3.0,3.0
USC00252100,725625-99999,48.552852250182525,12.299999999999955,40.6344,-100.5219,794.3,NE,CURTIS,-6,19480801-20240302, 84.4%,52.0,52.0
USC00252205,725565-99999,31.922161585663204,69.60000000000002,41.2482,-97.058,509.6,NE,DAVID CITY 4E,-6,19480801-20221205, 89.4%,49.0,49.0
USC00252225,725533-94957,18.49260171982428,34.19999999999999,40.1377,-95.7786,332.2,NE,DAWSON 3ENE,-6,19480801-20151102, 90.9%,35.0,35.0
USC00252433,725533-94957,40.122470953059384,40.30000000000001,40.0411,-96.0499,338.3,NE,DU BOIS 1NNW,-6,19701001-20240312, 89.2%,44.0,44.0
USC00252560,725628-99999,43.01192347543724,57.799999999999955,40.2763,-99.7836,646.2,NE,EDISON,-6,19480801-20240401, 95.1%,39.0,38.0
USC00252655,725526-99999,32.052374134914075,36.799999999999955,40.6997,-99.38,685.8,NE,ELM CREEK 1 SSW,-6,19480801-20240401, 90.9%,54.0,54.0
USC00253175,722124-04998,44.420169023740065,48.69999999999999,40.5394,-97.5905,497.7,NE,GENEVA,-6,20000101-20240327, 10.8%,4.0,4.0
USC00253185,725565-99999,36.204670269681,44.60000000000002,41.4513,-97.7644,484.6,NE,GENOA 2 W,-6,19480801-20240401, 94.5%,52.0,52.0
USC00253205,725526-99999,13.316296223565105,21.100000000000023,40.7344,-98.8453,627.9,NE,GIBBON,-6,19480801-20240404, 86.8%,54.0,54.0
USC00253469,725540-14949,24.293874493644754,31.5,41.13,-96.1988,350.5,NE,GRETNA 3ESE,-6,19501101-20240301, 93.2%,75.0,75.0
USC00253595,725628-99999,41.32283676088168,91.39999999999998,40.0892,-99.2133,612.6,NE,HARLAN COUNTY LAKE,-6,19480801-20240401, 91.2%,39.0,38.0
USC00253630,726525-99999,34.04488854601892,40.89999999999998,42.6166,-97.2608,438.9,NE,HARTINGTON,-6,20190218-20230407, 62.8%,0.0,0.0
USW00024020,725626-24091,49.50691496157254,68.79999999999995,40.5232,-101.0346,927.2,NE,HAYES CENTER 1NW,-6,19480801-20240301, 92.2%,50.0,50.0
USC00253737,722124-04998,1.2080104001705025,0.6000000000000227,40.1497,-97.5864,448.4,NE,HEBRON #2,-6,19961008-20240301, 86.4%,21.0,21.0
USC00253804,725500-14942,49.69864880992343,55.60000000000002,41.6666,-96.2597,353.6,NE,HERMAN 4WSW,-6,20081014-20240305, 96.1%,17.0,17.0
USC00254455,725621-94063,13.380625478183418,21.299999999999955,41.2097,-101.6705,1011.3,NE,KINGSLEY DAM,-7,19480801-20240301, 90.9%,28.0,28.0
USC00255112,725510-14939,47.34400372228168,28.0,41.2629,-96.6945,384.0,NE,MALMO 1 E,-6,19501101-20240301, 91.5%,63.0,63.0
USC00255312,725625-99999,4.615812194393549,5.899999999999977,40.2161,-100.6301,787.9,NE,MC COOK #2,-6,19670913-20240409, 82.3%,52.0,52.0
USC00255700,725627-99999,5.255274757709127,1.7999999999999545,42.0067,-101.0445,995.8,NE,MULLEN 3S,-7,20091127-20220812, 91.5%,0.0,0.0
USC00256630,725570-14943,41.201304683078675,76.39999999999998,42.1152,-96.7058,408.4,NE,PENDER,-6,19490401-20240319, 91.8%,52.0,52.0
USC00256657,723441-54921,14.049392930787844,31.700000000000045,41.855,-98.0747,579.7,NE,PETERSBURG,-6,19881005-20240327, 70.3%,16.0,16.0
USC00256720,725560-14941,26.183942857285235,28.399999999999977,42.2015,-97.5377,504.4,NE,PIERCE,-6,19480801-20230328, 93.6%,75.0,75.0
USC00257685,725527-94978,42.14918426529923,70.80000000000001,41.6617,-96.6704,382.8,NE,SCRIBNER,-6,19480801-20240311, 90.2%,30.0,30.0
USC00257800,725533-94957,18.347402204872367,34.19999999999999,40.2038,-95.7063,332.2,NE,SHUBERT 2SW,-6,20150824-20240302, 99.9%,10.0,10.0
USC00257829,725610-24030,2.1928466119949634,9.200000000000045,41.1097,-102.9788,1315.2,NE,SIDNEY 2S,-7,20090803-20210701, 82.9%,12.0,12.0
USC00258025,723441-54921,33.84790569021375,97.29999999999995,41.5673,-98.3943,645.3,NE,SPALDING 8S,-6,19480801-20240411, 93.4%,21.0,21.0
USC00258395,999999-94995,36.74212429042996,26.69999999999999,40.6661,-96.1891,335.3,NE,SYRACUSE,-6,19480801-20240302, 92.9%,0.0,0.0
USC00259050,725560-14941,46.609937101012896,22.19999999999999,42.2949,-97.0569,453.8,NE,WAYNE 4 NW,-6,19480801-20240317, 90.4%,76.0,75.0
USC00259091,725540-14949,29.135226761327395,68.10000000000002,40.9141,-96.1406,387.1,NE,WEEPING WATER 3N,-6,20110413-20240221, 88.5%,14.0,14.0
USC00259513,725512-14989,3.2806356438804607,15.399999999999977,40.9152,-97.5997,491.6,NE,YORK 3N,-6,20080901-20240401, 98.6%,17.0,17.0
USC00262570,725825-24121,5.461406967476595,55.59999999999991,40.8602,-115.7427,1595.6,NV,ELKO NWS OFFICE,-8,19991105-20240411, 87.0%,26.0,26.0
USC00264698,725805-24172,14.537764367516651,22.0,40.17,-118.4776,1211.0,NV,LOVELOCK,-8,19520923-20240402, 92.2%,70.0,70.0
USC00270998,726050-14745,47.68778023556819,43.900000000000006,43.5984,-71.7185,146.9,NH,BRISTOL,-5,19480501-20181011, 85.3%,71.0,71.0
USC00271925,726050-14745,41.783462979073924,39.0,42.8267,-71.4412,64.0,NH,DAME AND DUCHAME WELLS,-5,20160623-20240402, 98.7%,9.0,9.0
USC00272174,726050-14745,45.06826714222875,79.8,43.1419,-70.95,23.2,NH,DURHAM,-5,19480501-20240402, 83.8%,77.0,77.0
USC00272842,726160-94700,24.611608578756353,45.10000000000002,44.7888,-71.123,387.1,NH,ERROL,-5,19480501-20140730, 85.7%,24.0,24.0
USC00273182,726050-14745,32.5252091183835,34.19999999999999,43.4703,-71.6537,137.2,NH,FRANKLIN FALLS DAM,-5,19480501-20240411, 86.7%,76.0,73.0
USC00273850,726116-94765,9.545338571593799,10.0,43.7052,-72.2855,178.0,NH,HANOVER,-5,19480601-20240402, 88.6%,58.0,58.0
USC00274218,726050-14745,19.979438589874594,28.099999999999994,43.189,-71.746,131.1,NH,HOPKINTON LAKE,-5,19630627-20190725, 87.6%,57.0,57.0
USC00274806,726140-54742,22.30767568338997,2.9000000000000057,44.281,-71.8077,209.1,NH,LITTLETON 4,-5,19981021-20240401, 79.0%,24.0,24.0
USC00275780,726050-14745,40.19063390085923,92.1,43.4758,-71.1788,195.1,NH,NEW DURHAM 3 NNW,-5,19480501-20190515, 87.8%,72.0,70.0
USC00275868,726116-94765,28.648220455752153,66.69999999999999,43.3772,-72.1812,234.7,NH,NEWPORT,-5,19691120-20190501, 81.1%,43.0,43.0
USC00276234,726140-54742,44.48159598336454,77.60000000000002,44.682,-71.5858,289.6,NH,NORTH STRATFORD,-5,19680918-20190828, 75.6%,34.0,31.0
USC00278885,726116-94765,46.20372061320121,48.400000000000006,43.9099,-71.8878,216.4,NH,WARREN,-5,19480501-20181101, 80.6%,51.0,51.0
USC00281351,724088-13707,49.323414667396335,1.9000000000000004,38.9534,-74.9361,6.1,NJ,CAPE MAY 2 NW,-5,19480501-20240211, 84.8%,76.0,76.0
USC00286964,724096-14706,18.570173880961384,21.3,40.0135,-74.818,17.7,NJ,PHILADELPHIA/MT. HOLLY WFO,-5,20180427-20190704, 96.5%,2.0,2.0
USC00290407,720411-00137,2.8238557377566154,36.80000000000018,36.3949,-105.2852,2590.8,NM,ANGEL FIRE 1S,-7,19940101-20240401, 83.5%,17.0,17.0
USC00290600,722676-99999,5.904957210314915,45.09999999999991,32.8333,-104.4,1033.9,NM,ARTESIA,-7,19471001-20240301, 96.1%,26.0,26.0
USC00291120,722683-93083,16.20908741136575,75.40000000000009,33.4486,-105.6847,2150.4,NM,BONITO DAM,-7,19471001-20240402, 92.4%,33.0,33.0
USC00291440,722683-93083,11.958967601127032,99.90000000000009,33.5311,-105.5947,1975.1,NM,CAPITAN,-7,19760109-20150814, 91.7%,24.0,24.0
USC00291469,722687-93033,3.268818534994901,39.0,32.3479,-104.2224,951.0,NM,CARLSBAD,-7,19471001-20221104, 91.7%,57.0,57.0
USC00291963,722686-23008,25.806675811829052,42.799999999999955,34.5988,-103.2161,1351.8,NM,CLOVIS 13 N,-7,19490701-20240403, 95.4%,74.0,74.0
USC00292100,723650-23050,23.25752498398069,86.09999999999991,35.2488,-106.595,1531.9,NM,CORRALES,-7,19821106-20240405, 78.6%,43.0,43.0
USC00292250,723625-93057,35.67143713474457,98.79999999999995,35.0883,-107.5177,1888.2,NM,CUBERO,-7,19770101-20240402, 96.0%,45.0,45.0
USC00292700,720411-00137,15.482864468757613,30.300000000000182,36.5575,-105.2627,2523.7,NM,EAGLE NEST,-7,19471001-20240401, 86.7%,16.0,16.0
USC00293142,723658-23090,9.677434423617031,38.5,36.6897,-108.3086,1714.5,NM,FARMINGTON AG SCIENCE CNT,-7,19780401-20240408, 91.7%,47.0,47.0
USC00294030,722688-93034,13.686047486287112,55.200000000000045,32.7125,-103.3538,1169.2,NM,HOBBS 13W,-7,19961101-20230829, 87.9%,28.0,28.0
USC00294366,723650-23050,39.22631341676364,24.299999999999955,35.3886,-106.5438,1642.3,NM,JEMEZ DAM,-7,19531001-20240402, 89.0%,70.0,70.0
USC00294426,722695-99999,40.61993623909459,41.90000000000009,32.6161,-106.7404,1316.1,NM,JORNADA EXP RANGE,-7,19471101-20240401, 96.6%,57.0,56.0
USC00296435,747340-99999,40.153078514544184,82.59999999999991,32.3788,-106.0924,1286.6,NM,OROGRANDE,-7,19471101-20160218, 90.7%,16.0,16.0
USC00297614,722680-23009,2.732511815760805,8.200000000000045,33.3075,-104.528,1112.2,NM,ROSWELL 2 S,-7,20031201-20170709, 82.0%,15.0,14.0
USC00297649,722683-93083,16.746830701616737,37.30000000000018,33.3677,-105.6611,2112.3,NM,RUIDOSO,-7,19471101-20150814, 80.6%,20.0,20.0
USC00298127,722700-23044,31.75806907929305,50.40000000000009,31.8727,-106.698,1252.4,NM,SANTA TERESA AIRPORT,-7,20020301-20240401, 97.4%,23.0,23.0
USC00298387,999999-03048,32.193248277841434,77.09999999999991,34.0605,-106.8842,1399.9,NM,SOCORRO,-7,19480701-20240404, 92.8%,0.0,0.0
USC00298518,723656-23049,49.98080689766624,27.09999999999991,35.1766,-105.9438,1943.1,NM,STANLEY 2 NNE,-7,19541201-20230419, 89.0%,52.0,52.0
USC00298535,722690-99999,28.4452695594837,59.5,32.2823,-106.7598,1184.5,NM,STATE UNIVERSITY,-7,19590401-20240401, 94.5%,19.0,19.0
USC00299156,723676-23048,8.19311302122433,15.400000000000091,35.2005,-103.6866,1245.4,NM,TUCUMCARI 4 NE,-7,19471101-20240401, 93.7%,78.0,78.0
USC00299569,722687-93033,42.72514762278977,49.700000000000045,32.3779,-103.7987,1039.7,NM,WASTE ISOLT'N PILOT PLT,-7,19860901-20240304, 90.9%,39.0,39.0
USC00299686,747320-99999,10.351093521482218,27.0,32.7822,-106.1759,1221.0,NM,WHITE SANDS NAT'L MON.,-7,19471101-20240413, 94.9%,77.0,77.0
USW00093044,723627-23081,44.48212638136278,7.099999999999909,35.1,-108.7833,1962.9,NM,ZUNI CAA,-7,19490301-20240401, 66.9%,50.0,49.0
USC00300443,725280-14733,46.77414946609677,62.30000000000001,43.0297,-78.1682,278.3,NY,BATAVIA,-5,20220108-20240401, 77.8%,3.0,3.0
USW00014743,725186-99999,29.98515621606192,46.599999999999994,44.5772,-75.1097,136.6,NY,CANTON 4 SE,-5,19480501-20210318, 88.5%,26.0,22.0
USC00303033,994250-99999,5.472310213405693,34.599999999999994,42.4496,-79.3119,231.6,NY,FREDONIA,-5,19770701-20111109, 83.3%,0.0,0.0
USC00303184,725194-54778,26.355863062130396,48.19999999999999,42.8766,-77.0307,218.8,NY,GENEVA RESEARCH FARM,-5,19680501-20240412, 89.9%,19.0,19.0
USC00303773,724988-94704,24.22220411101462,78.89999999999998,42.7746,-77.6083,274.9,NY,HEMLOCK,-5,20150119-20240401, 81.5%,9.0,9.0
USC00304174,725156-14748,49.82015894685378,7.600000000000023,42.4492,-76.4491,292.6,NY,ITHACA CORNELL UNIV,-5,19480501-20240313, 85.8%,58.0,58.0
USC00304555,726228-99999,19.14084133834769,68.5,44.3042,-73.9839,575.5,NY,LAKE PLACID 2 S,-5,19480501-20240405, 82.1%,49.0,49.0
USC00304912,743700-99999,34.77015705927188,56.0,43.7929,-75.4829,263.0,NY,LOWVILLE,-5,19870414-20240402, 88.7%,38.0,38.0
USC00305280,725190-14771,38.89208828138619,5.5,43.4383,-76.2657,129.5,NY,MEXICO 2SW,-5,20211008-20240401, 93.1%,4.0,4.0
USC00305435,725145-54746,3.744360531260709,88.10000000000002,41.6667,-74.7833,338.9,NY,MONGAUP VALLEY,-5,19740901-20231101, 71.1%,42.0,41.0
USC00305597,724988-94704,24.022230986007553,72.19999999999999,42.7313,-77.9054,268.2,NY,MOUNT MORRIS 2W,-5,19500609-20240305, 90.8%,41.0,39.0
USC00306314,725146-54773,16.854714283778954,44.2,43.4499,-76.5369,98.8,NY,OSWEGO,-5,19480501-20200518, 90.1%,15.0,15.0
USC00306747,994250-99999,17.283652053072323,49.30000000000001,42.3717,-79.4866,246.3,NY,PORTLAND 1SW,-5,20111111-20240401, 99.1%,0.0,0.0
USC00306825,725036-14757,11.6283284118751,30.8,41.7167,-73.9333,15.2,NY,POUGHKEEPSIE 1 N,-5,19530219-20161227, 70.6%,45.0,42.0
USC00307549,725180-14735,44.95000776031221,48.4,43.1131,-73.5775,36.6,NY,SCHUYLERVILLE,-5,19480501-20140624, 82.2%,66.0,65.0
USC00308290,726227-94790,25.28380484911798,17.799999999999997,43.8389,-76.2675,76.2,NY,STONY POINT 2E,-5,19780701-20100804, 84.9%,33.0,33.0
USC00308586,725180-14735,46.682059468473845,6.400000000000006,42.9464,-74.2886,91.4,NY,TRIBES HILL,-5,19480501-20240326, 79.5%,71.0,71.0
USC00308839,725290-14768,21.58060570305206,35.30000000000001,43.003,-77.4484,199.3,NY,VICTOR 2NW,-5,19480501-20240401, 41.1%,36.0,36.0
USC00309000,726227-94790,11.586507616051357,57.5,43.9761,-75.8753,151.5,NY,WATERTOWN,-5,19480501-20240401, 92.0%,68.0,68.0
USW00094790,726227-94790,1.0835342963451504,0.7000000000000028,43.9887,-76.0261,94.7,NY,WATERTOWN INTERNATIONAL AIRPORT,-5,20200517-20231020, 88.7%,4.0,4.0
USC00309389,725185-14750,28.577934739286697,64.7,43.5575,-73.4011,36.3,NY,WHITEHALL,-5,19480501-20240405, 91.4%,51.0,51.0
USC00309442,725155-99999,43.82255939027588,18.0,42.3419,-75.9653,317.0,NY,WHITNEY POINT DAM,-5,19480501-20240313, 87.8%,50.0,48.0
USW00013872,723150-03812,18.5509154691336,37.10000000000002,35.5954,-82.5568,682.1,NC,ASHEVILLE,-5,20190829-20240328, 99.9%,6.0,6.0
USC00310438,723156-63812,36.54869487880034,52.099999999999994,35.4591,-80.1827,182.9,NC,BADIN,-5,19480401-20240411, 90.2%,23.0,23.0
USC00310750,723060-13722,37.05837675211787,25.5,35.6547,-79.0709,94.5,NC,B. EVERETT JORDAN DAM,-5,19780701-20240410, 71.5%,47.0,46.0
USC00311241,723170-13723,45.63842402840256,79.9,36.0936,-79.4321,195.1,NC,BURLINGTON,-5,19480601-20240411, 81.7%,68.0,68.0
USC00311515,723143-03720,11.522245695958558,37.099999999999994,35.3333,-79.4,177.1,NC,CARTHAGE 1 SSE,-5,19580314-20240412, 83.1%,19.0,19.0
USC00311881,723066-13713,45.28605137912897,15.200000000000003,35.0251,-78.276,48.2,NC,CLINTON 2 NE,-5,19710201-20240415, 81.0%,52.0,52.0
USC00312631,723170-13723,46.21636784957551,68.30000000000001,36.4742,-79.7433,206.7,NC,EDEN,-5,19691001-20240401, 80.2%,51.0,51.0
USC00312719,746941-13786,6.345063934953126,1.6,36.3096,-76.205,2.4,NC,ELIZABETH CITY,-5,19541119-20230706, 76.4%,35.0,34.0
USC00312732,723108-13776,40.31550130466427,0.6000000000000014,34.6272,-78.6107,36.6,NC,ELIZABETHTOWN,-5,19480601-20200228, 82.4%,26.0,26.0
USC00313017,723030-13714,17.80492136289345,36.7,35.0591,-78.8588,29.3,NC,FAYETTEVILLE (PWC),-5,19720701-20240417, 89.0%,48.0,48.0
USC00313638,723067-93726,42.264699389610854,18.2,35.64,-77.3984,9.8,NC,GREENVILLE,-5,19551011-20240306, 80.8%,55.0,52.0
USC00314675,723170-13723,43.605202625831616,6.800000000000011,36.2838,-80.3624,268.2,NC,KING,-5,19990701-20240401, 89.6%,26.0,26.0
USC00314764,723144-53890,23.333491137631036,11.0,35.4204,-82.1875,317.0,NC,LAKE LURE 2,-5,19480601-20240401, 74.2%,19.0,19.0
USC00314860,723108-13776,41.57130909162235,28.0,34.7502,-79.4663,64.0,NC,LAURINBURG,-5,19480601-20240423, 89.1%,30.0,30.0
USC00314970,723170-13723,39.58235757015042,43.400000000000006,35.8457,-80.2599,231.6,NC,LEXINGTON,-5,19791201-20240411, 83.5%,46.0,46.0
USW00013766,746950-99999,33.6985485791599,1.0,35.9172,-75.7024,4.0,NC,MANTEO,-5,19820401-20240417, 65.4%,7.0,6.0
USC00315814,723140-13881,42.77997081678522,43.19999999999999,35.594,-80.8393,265.2,NC,MOORESVILLE 2 WNW,-5,19490301-20240401, 91.0%,76.0,76.0
USC00315830,723090-13754,22.71305041376691,5.0,34.7336,-76.7357,3.0,NC,MOREHEAD CITY 2 WNW,-5,19480601-20240410, 86.3%,77.0,76.0
USC00315890,723165-63821,49.7944876052906,66.80000000000001,36.4962,-80.6523,329.2,NC,MOUNT AIRY 2 W,-5,20060505-20240401, 92.4%,19.0,19.0
USC00315945,723156-63812,26.622245753965725,15.5,35.4118,-80.431,219.5,NC,MOUNT PLEASANT,-5,19480601-20240405, 92.3%,23.0,23.0
USC00316096,723090-13754,13.757537173490688,1.0999999999999996,34.7763,-76.877,9.1,NC,NEWPORT/MOREHEAD CITY WFO,-5,20000730-20240404, 60.8%,17.0,16.0
USC00316256,723055-63816,48.495735038187675,47.39999999999998,36.1638,-81.1536,341.4,NC,NORTH WILKESBORO,-5,20070523-20190910, 92.5%,13.0,13.0
USC00316349,723139-93729,36.049919329902565,1.8,35.1075,-75.9872,1.2,NC,OCRACOKE,-5,20040201-20240401, 42.7%,12.0,12.0
USC00317079,723060-13722,13.23805886723713,1.9000000000000057,35.7908,-78.6988,121.9,NC,RALEIGH STATE UNIV,-5,19480601-20240410, 76.0%,69.0,67.0
USC00317319,720278-03704,28.144594580017007,26.0,36.4789,-77.6714,64.0,NC,ROANOKE RAPIDS,-5,19710901-20240416, 74.8%,19.0,18.0
USC00317324,724107-53895,42.08521565682076,39.5,36.4087,-80.9954,859.5,NC,ROARING GAP 1 NW,-5,19421001-20180116, 89.9%,24.0,24.0
USC00317845,720277-63843,7.2757888072136705,8.099999999999994,35.311,-81.571,249.9,NC,SHELBY 2 NW,-5,19940901-20240331, 93.2%,21.0,21.0
USC00319354,747915-93718,49.81814098206767,7.199999999999999,34.2572,-78.6872,15.2,NC,WHITEVILLE 5 S,-5,19930701-20110712, 70.8%,15.0,15.0
USC00319357,723108-13776,31.798242799624838,8.600000000000001,34.4094,-78.7913,27.4,NC,WHITEVILLE 7 NW,-5,20110715-20231127, 72.0%,11.0,11.0
USC00319476,723066-13713,39.37198834740711,0.5,35.6939,-77.9461,33.5,NC,WILSON 3 SW,-5,19400801-20240415, 82.6%,67.0,67.0
USC00319555,723145-03810,45.57240015445691,35.89999999999998,36.1308,-81.2275,326.1,NC,W. KERR SCOTT RESV.,-5,20060901-20240401, 91.4%,19.0,19.0
USC00319675,723193-93807,29.46662946813311,24.30000000000001,36.1306,-80.5481,266.7,NC,YADKINVILLE 6 E,-5,19480601-20210503, 94.3%,55.0,55.0
USC00320189,718620-99999,45.10074222826879,37.799999999999955,48.9975,-103.4877,617.8,ND,AMBROSE 3 N,-6,19771116-20240301, 87.6%,47.0,46.0
USC00320382,999999-54933,41.32387392820831,17.899999999999977,46.0405,-99.3741,613.9,ND,ASHLEY,-6,19480801-20240102, 88.2%,0.0,0.0
USC00320450,727535-14919,46.35626855193835,57.80000000000001,47.036,-98.0831,397.2,ND,BALDHILL DAM,-6,19540101-20240401, 92.8%,53.0,53.0
USC00321288,727573-94928,47.339324916321296,12.399999999999977,48.4869,-99.1976,451.4,ND,CANDO 1E,-6,19500901-20230915, 78.2%,49.0,49.0
USC00321435,714410-99999,19.79457083064534,21.0,48.8624,-97.7015,274.0,ND,CAVALIER 7NW,-6,19770623-20240302, 84.3%,42.0,40.0
USC00322188,727645-24012,11.305049515204239,37.200000000000045,46.8914,-102.7792,749.8,ND,DICKINSON,-7,19711101-20240405, 85.7%,0.0,0.0
USC00323621,727575-94925,22.931891133053767,25.0,47.9217,-97.0975,253.0,ND,GRAND FORKS UNIV (NWS),-6,19601116-20240401, 78.4%,64.0,64.0
USC00324180,727584-94038,0.6591731417230825,0.8999999999999773,46.0044,-102.6472,823.9,ND,HETTINGER EXP STA,-7,19800811-20240301, 84.6%,26.0,26.0
USC00325078,727573-94928,44.10380005929962,27.30000000000001,48.2881,-99.4317,466.3,ND,LEEDS,-6,19770620-20070604, 65.1%,27.0,27.0
